Text_ID,Headlines_Sentiment,GPE_entities
1595,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1596,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1597,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",[]
1598,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1599,"{'neg': 0.19, 'neu': 0.599, 'pos': 0.211, 'compound': 0.0541}",[]
1600,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1602,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.3818}",[]
1605,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1606,"{'neg': 0.701, 'neu': 0.299, 'pos': 0.0, 'compound': -0.9136}",[]
1609,"{'neg': 0.177, 'neu': 0.629, 'pos': 0.194, 'compound': 0.0772}",[]
1612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1614,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.128}",[]
1617,"{'neg': 0.22, 'neu': 0.55, 'pos': 0.23, 'compound': 0.032}",[]
1619,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1624,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",[]
1626,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",[]
1627,"{'neg': 0.165, 'neu': 0.744, 'pos': 0.091, 'compound': -0.2263}",[]
1630,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",['Syria']
1632,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4939}",[]
1636,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1640,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5719}",[]
1644,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1647,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1648,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1653,"{'neg': 0.241, 'neu': 0.658, 'pos': 0.101, 'compound': -0.4939}",[]
1656,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.3612}",['Iran']
1657,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.1531}",[]
1660,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1668,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",[]
1669,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1671,"{'neg': 0.273, 'neu': 0.455, 'pos': 0.273, 'compound': 0.0}",[]
1673,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1676,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Iraq']
1677,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1678,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",['U.S.']
1682,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1692,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",[]
1694,"{'neg': 0.336, 'neu': 0.5, 'pos': 0.164, 'compound': -0.34}",['America']
1695,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1696,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1698,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Virginia']
1700,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",[]
1702,"{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.765}",[]
1703,"{'neg': 0.207, 'neu': 0.643, 'pos': 0.15, 'compound': -0.2023}",[]
1706,"{'neg': 0.217, 'neu': 0.667, 'pos': 0.117, 'compound': -0.296}",['Egypt']
1707,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.4939}",[]
1708,"{'neg': 0.217, 'neu': 0.606, 'pos': 0.177, 'compound': -0.2023}",['Israel']
1711,"{'neg': 0.161, 'neu': 0.575, 'pos': 0.264, 'compound': 0.2263}",[]
1713,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.3818}",[]
1714,"{'neg': 0.2, 'neu': 0.615, 'pos': 0.185, 'compound': -0.0516}",[]
1715,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['US', 'Soviet Union’s']"
1716,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.2235}",[]
1717,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}",[]
1718,"{'neg': 0.593, 'neu': 0.407, 'pos': 0.0, 'compound': -0.8807}",['Charleston']
1720,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}",['Ireland']
1722,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1723,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}",[]
1725,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}",[]
1731,"{'neg': 0.514, 'neu': 0.486, 'pos': 0.0, 'compound': -0.8126}",[]
1734,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1735,"{'neg': 0.254, 'neu': 0.331, 'pos': 0.414, 'compound': 0.233}",[]
1736,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1740,"{'neg': 0.081, 'neu': 0.486, 'pos': 0.432, 'compound': 0.8176}",[]
1742,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",[]
1743,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1744,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",[]
1745,"{'neg': 0.421, 'neu': 0.579, 'pos': 0.0, 'compound': -0.6249}",[]
1746,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",[]
1747,"{'neg': 0.223, 'neu': 0.647, 'pos': 0.129, 'compound': -0.3182}",[]
1748,"{'neg': 0.348, 'neu': 0.652, 'pos': 0.0, 'compound': -0.4939}",[]
1750,"{'neg': 0.32, 'neu': 0.391, 'pos': 0.289, 'compound': -0.1027}",[]
1752,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['America']
1754,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1756,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.5106}",[]
1758,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['San Diego']
1761,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",[]
1764,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",[]
1765,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}",[]
1774,"{'neg': 0.54, 'neu': 0.46, 'pos': 0.0, 'compound': -0.6908}",[]
1775,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",[]
1776,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1779,"{'neg': 0.293, 'neu': 0.56, 'pos': 0.147, 'compound': -0.4728}",[]
1780,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.5799}",[]
1781,"{'neg': 0.493, 'neu': 0.294, 'pos': 0.213, 'compound': -0.5859}",[]
1782,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.25}",[]
1785,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3612}",[]
1787,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.5859}",[]
1790,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Turkey']
1791,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1794,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1796,"{'neg': 0.194, 'neu': 0.625, 'pos': 0.181, 'compound': -0.0516}",[]
1798,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}",[]
1799,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}",[]
1800,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}",[]
1801,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1802,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}",['Wyoming']
1805,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.0762}",[]
1806,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",[]
1807,"{'neg': 0.275, 'neu': 0.58, 'pos': 0.145, 'compound': -0.2023}",['Indiana']
1812,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",['U.S.']
1813,"{'neg': 0.441, 'neu': 0.559, 'pos': 0.0, 'compound': -0.743}",[]
1814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Cleveland']
1815,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1817,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",[]
1818,"{'neg': 0.188, 'neu': 0.584, 'pos': 0.227, 'compound': 0.1531}",[]
1823,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.0516}",['Selma']
1824,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.1531}",[]
1826,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",[]
1827,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1828,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1829,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}",[]
1830,"{'neg': 0.246, 'neu': 0.599, 'pos': 0.156, 'compound': -0.3612}",[]
1831,"{'neg': 0.438, 'neu': 0.562, 'pos': 0.0, 'compound': -0.872}",['America']
1836,"{'neg': 0.103, 'neu': 0.759, 'pos': 0.138, 'compound': 0.128}","['Russia', 'Syria']"
1837,"{'neg': 0.202, 'neu': 0.55, 'pos': 0.248, 'compound': 0.128}",[]
1838,"{'neg': 0.26, 'neu': 0.533, 'pos': 0.207, 'compound': -0.2023}",[]
1841,"{'neg': 0.269, 'neu': 0.483, 'pos': 0.248, 'compound': -0.0772}",[]
1842,"{'neg': 0.373, 'neu': 0.482, 'pos': 0.145, 'compound': -0.5859}",[]
1843,"{'neg': 0.376, 'neu': 0.396, 'pos': 0.228, 'compound': -0.128}",[]
1847,"{'neg': 0.121, 'neu': 0.403, 'pos': 0.476, 'compound': 0.6597}",['Colorado']
1850,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}",[]
1854,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",[]
1857,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1861,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1864,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1866,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",[]
1872,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1876,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.121, 'compound': -0.0258}",[]
1877,"{'neg': 0.365, 'neu': 0.635, 'pos': 0.0, 'compound': -0.3182}",[]
1882,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Iran']
1883,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",[]
1887,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",[]
1894,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.6865}",[]
1895,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1896,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Texas']
1899,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.8225}",[]
1902,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",[]
1904,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.6705}",[]
1907,"{'neg': 0.113, 'neu': 0.515, 'pos': 0.371, 'compound': 0.5423}",[]
1909,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",[]
1911,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1912,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.5994}",[]
1914,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['US']
1917,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.1779}",[]
1922,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['California']
1923,"{'neg': 0.184, 'neu': 0.57, 'pos': 0.247, 'compound': 0.25}",[]
1924,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",[]
1925,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1928,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1929,"{'neg': 0.273, 'neu': 0.424, 'pos': 0.303, 'compound': 0.128}",[]
1931,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}",['America']
1935,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",['Iran']
1937,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}",['Russia']
1938,"{'neg': 0.16, 'neu': 0.66, 'pos': 0.179, 'compound': 0.1027}","['Rubio', 'Iowa']"
1939,"{'neg': 0.173, 'neu': 0.67, 'pos': 0.156, 'compound': -0.0772}",['Charleston']
1941,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",['Syria']
1946,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1948,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1951,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.1027}",['Turkey']
1952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1954,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}",['US']
1955,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1957,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.395}",[]
1958,"{'neg': 0.175, 'neu': 0.606, 'pos': 0.22, 'compound': 0.1689}",[]
1959,"{'neg': 0.191, 'neu': 0.695, 'pos': 0.114, 'compound': -0.325}",[]
1963,"{'neg': 0.475, 'neu': 0.525, 'pos': 0.0, 'compound': -0.8768}","['Lahore', 'Pakistan']"
1966,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1967,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}",[]
1970,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.4939}",['US']
1972,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['US']
1973,"{'neg': 0.353, 'neu': 0.515, 'pos': 0.132, 'compound': -0.4588}",[]
1974,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}",[]
1975,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}",['California']
1978,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",[]
1980,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}",['Iran']
1984,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1986,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}",['Iran']
1987,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4404}",['US']
1991,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.5106}",[]
1995,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",[]
1996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1998,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}",[]
1999,"{'neg': 0.219, 'neu': 0.533, 'pos': 0.249, 'compound': 0.128}",[]
2000,"{'neg': 0.496, 'neu': 0.504, 'pos': 0.0, 'compound': -0.7096}",['Germany']
2001,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",[]
2003,"{'neg': 0.225, 'neu': 0.543, 'pos': 0.233, 'compound': 0.0258}",['Ryan']
2004,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",['California']
2006,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}",[]
2009,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}",[]
2010,"{'neg': 0.409, 'neu': 0.481, 'pos': 0.111, 'compound': -0.7351}",[]
2013,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",[]
2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2019,"{'neg': 0.677, 'neu': 0.323, 'pos': 0.0, 'compound': -0.8126}",['U.S.']
2020,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",['Iran']
2021,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.25}",[]
2022,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}",[]
2024,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.5267}",[]
2025,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}",['Washington']
2028,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2035,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['VA']
2036,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",[]
2037,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.4101}",['Iran']
2039,"{'neg': 0.242, 'neu': 0.417, 'pos': 0.342, 'compound': 0.0516}",[]
2043,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2044,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",[]
2047,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.128}",[]
2048,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2049,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2050,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Bergdahl']
2051,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.4939}",[]
2053,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}","['Syria', 'Iraq']"
2054,"{'neg': 0.138, 'neu': 0.608, 'pos': 0.254, 'compound': 0.2732}",[]
2057,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.3412}",['Ukraine']
2060,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2063,"{'neg': 0.34, 'neu': 0.476, 'pos': 0.184, 'compound': -0.3182}",[]
2064,"{'neg': 0.568, 'neu': 0.432, 'pos': 0.0, 'compound': -0.8481}",[]
2065,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2066,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2067,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",['Kentucky']
2068,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2069,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}",['Milwaukee']
2071,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.6249}",['Flint']
2073,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2075,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2077,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Iraq']
2078,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2080,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2087,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.7003}",[]
2089,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",[]
2090,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",[]
2091,"{'neg': 0.613, 'neu': 0.387, 'pos': 0.0, 'compound': -0.877}",[]
2092,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.2716}",[]
2095,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",[]
2097,"{'neg': 0.158, 'neu': 0.702, 'pos': 0.14, 'compound': -0.0772}",[]
2099,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2100,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}",[]
2102,"{'neg': 0.528, 'neu': 0.472, 'pos': 0.0, 'compound': -0.7717}",[]
2103,"{'neg': 0.234, 'neu': 0.541, 'pos': 0.225, 'compound': -0.0258}",[]
2104,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}",['New York']
2105,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",[]
2106,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.1531}",[]
2108,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.6124}",[]
2109,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",[]
2111,"{'neg': 0.305, 'neu': 0.598, 'pos': 0.097, 'compound': -0.672}",[]
2112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2113,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.1779}",[]
2116,"{'neg': 0.38, 'neu': 0.503, 'pos': 0.117, 'compound': -0.6908}",[]
2122,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}","['Iraq', 'Iran']"
2126,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",['Calif.']
2128,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.2263}",[]
2131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2134,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.1027}",[]
2136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2137,"{'neg': 0.365, 'neu': 0.635, 'pos': 0.0, 'compound': -0.5574}",[]
2141,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Iran']
2143,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",[]
2147,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2149,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",[]
2150,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",['the United States']
2151,"{'neg': 0.364, 'neu': 0.636, 'pos': 0.0, 'compound': -0.8402}",['America']
2152,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2154,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",[]
2158,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}",[]
2159,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2161,"{'neg': 0.107, 'neu': 0.534, 'pos': 0.359, 'compound': 0.7351}",[]
2164,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.0258}",[]
2166,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2167,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5413}",[]
2168,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6093}",[]
2169,"{'neg': 0.514, 'neu': 0.486, 'pos': 0.0, 'compound': -0.8126}",[]
2170,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2172,"{'neg': 0.231, 'neu': 0.522, 'pos': 0.246, 'compound': 0.0516}",[]
2175,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.6249}",[]
2182,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2185,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.1779}",[]
2187,"{'neg': 0.323, 'neu': 0.677, 'pos': 0.0, 'compound': -0.5106}",['St. Louis']
2188,"{'neg': 0.213, 'neu': 0.533, 'pos': 0.253, 'compound': 0.1531}",['Kasich']
2190,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
2193,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.3818}",[]
