Text_ID,Headlines_Sentiment,GPE_entities
1345,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}",[]
1349,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}",[]
1352,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1353,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}","['US', 'Russia']"
1354,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",[]
1356,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1357,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",[]
1358,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.25}",[]
1360,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1362,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1369,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1371,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3182}","['America', 'Philippines', 'Russia', 'China']"
1372,"{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.7845}",['California']
1376,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1377,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1378,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",[]
1379,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",[]
1381,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.6369}",['Russia']
1382,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1386,"{'neg': 0.301, 'neu': 0.613, 'pos': 0.086, 'compound': -0.5423}",[]
1387,"{'neg': 0.655, 'neu': 0.345, 'pos': 0.0, 'compound': -0.8225}",[]
1388,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}","['Tal Afar', 'Turkey']"
1389,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1390,"{'neg': 0.191, 'neu': 0.461, 'pos': 0.349, 'compound': 0.34}",[]
1391,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",['America']
1392,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",['Russia']
1395,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",[]
1396,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1398,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['America']
1402,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1403,"{'neg': 0.179, 'neu': 0.474, 'pos': 0.347, 'compound': 0.4939}",[]
1404,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",[]
1405,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",[]
1410,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1411,"{'neg': 0.194, 'neu': 0.486, 'pos': 0.319, 'compound': 0.2023}",[]
1413,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.8316}",['Ukraine']
1414,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6908}",[]
1415,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1418,"{'neg': 0.246, 'neu': 0.59, 'pos': 0.165, 'compound': -0.2732}",[]
1419,"{'neg': 0.444, 'neu': 0.464, 'pos': 0.093, 'compound': -0.743}",[]
1420,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",[]
1422,"{'neg': 0.234, 'neu': 0.702, 'pos': 0.064, 'compound': -0.5994}",[]
1424,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1426,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1427,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",[]
1433,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.4717}",[]
1435,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.8225}",[]
1436,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.128}",[]
1438,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1443,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.296}",[]
1445,"{'neg': 0.529, 'neu': 0.337, 'pos': 0.135, 'compound': -0.8481}",[]
1449,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1450,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",['U.S.']
1451,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1453,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",[]
1455,"{'neg': 0.196, 'neu': 0.536, 'pos': 0.268, 'compound': 0.0516}",[]
1458,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",[]
1461,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1462,"{'neg': 0.401, 'neu': 0.515, 'pos': 0.085, 'compound': -0.8622}",[]
1464,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.2023}",[]
1465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1466,"{'neg': 0.532, 'neu': 0.468, 'pos': 0.0, 'compound': -0.8779}",[]
1467,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['US']
1468,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",[]
1469,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}",[]
1470,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.1531}",[]
1471,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",[]
1472,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1475,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3595}",[]
1480,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1483,"{'neg': 0.187, 'neu': 0.642, 'pos': 0.171, 'compound': -0.0772}",[]
1485,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1489,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}",[]
1491,"{'neg': 0.175, 'neu': 0.583, 'pos': 0.242, 'compound': 0.2023}",[]
1495,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1500,"{'neg': 0.372, 'neu': 0.37, 'pos': 0.259, 'compound': -0.2103}",[]
1505,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",[]
1507,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7269}","['America', 'Florida', 'US']"
1509,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1510,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1513,"{'neg': 0.272, 'neu': 0.564, 'pos': 0.164, 'compound': -0.2732}",['Tennessee']
1514,"{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.6486}",[]
1517,"{'neg': 0.382, 'neu': 0.618, 'pos': 0.0, 'compound': -0.7783}",[]
1518,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",[]
1519,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1520,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1521,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",[]
1522,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}",[]
1523,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['US']
1527,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1530,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.6597}",[]
1532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1533,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.0387}",[]
1534,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",[]
1535,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.5994}",[]
1536,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1538,"{'neg': 0.239, 'neu': 0.373, 'pos': 0.388, 'compound': 0.25}",[]
1539,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",[]
1540,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}",[]
1542,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1547,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['Russia', 'Kuznetsov']"
1548,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",[]
1550,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}",[]
1551,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1552,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1553,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}",[]
1554,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.743}",[]
1555,"{'neg': 0.509, 'neu': 0.259, 'pos': 0.233, 'compound': -0.4939}",[]
1556,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['California']
1561,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.3291}",[]
1562,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.4019}",[]
1563,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.3612}",[]
1564,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",[]
1566,"{'neg': 0.265, 'neu': 0.605, 'pos': 0.13, 'compound': -0.4404}",['United States']
1567,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Aliens']
1568,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1571,"{'neg': 0.091, 'neu': 0.726, 'pos': 0.183, 'compound': 0.368}",[]
1574,"{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.6249}",[]
1575,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.836}",[]
1576,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.1511}",[]
1578,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}",[]
1580,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['D.C.']
1581,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.765}",[]
1582,"{'neg': 0.209, 'neu': 0.593, 'pos': 0.198, 'compound': -0.0943}",[]
1584,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1587,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.5267}",[]
1588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1589,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",[]
1590,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.8316}",[]
1594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1601,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1603,"{'neg': 0.213, 'neu': 0.588, 'pos': 0.199, 'compound': -0.0772}",[]
1604,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1607,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1608,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}",[]
1610,"{'neg': 0.533, 'neu': 0.467, 'pos': 0.0, 'compound': -0.8402}","['Profile', 'Profile']"
1611,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6124}",[]
1613,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1615,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1616,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1618,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1620,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1621,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1622,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",['Australia']
1623,"{'neg': 0.169, 'neu': 0.635, 'pos': 0.196, 'compound': 0.128}",[]
1625,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.7371}",[]
1628,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1629,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1631,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}",[]
1633,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.0516}",[]
1634,"{'neg': 0.233, 'neu': 0.631, 'pos': 0.136, 'compound': -0.4404}",[]
1635,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1637,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",[]
1638,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}",['Saudi Arabia Re-Elected']
1639,"{'neg': 0.621, 'neu': 0.379, 'pos': 0.0, 'compound': -0.802}",[]
1641,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1642,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Mosul']
1643,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1645,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",[]
1646,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Ethiopia']
1650,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1651,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",[]
1652,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['Russia', 'Syria']"
1654,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.6597}",[]
1655,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}",['US']
1658,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.4404}",[]
1659,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.1779}",[]
1661,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1662,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}",[]
1663,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1664,"{'neg': 0.096, 'neu': 0.728, 'pos': 0.176, 'compound': 0.743}",[]
1665,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.4724}",[]
1666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1667,"{'neg': 0.593, 'neu': 0.407, 'pos': 0.0, 'compound': -0.8807}",['Venezuela']
1670,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1672,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1674,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1675,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1679,"{'neg': 0.209, 'neu': 0.616, 'pos': 0.175, 'compound': -0.1779}",[]
1680,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1681,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1683,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}",[]
1684,"{'neg': 0.17, 'neu': 0.667, 'pos': 0.163, 'compound': -0.0258}",[]
1685,"{'neg': 0.188, 'neu': 0.606, 'pos': 0.206, 'compound': 0.0772}",['America']
1686,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1687,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.6739}",[]
1688,"{'neg': 0.265, 'neu': 0.612, 'pos': 0.122, 'compound': -0.34}",['Iran']
1689,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}","['Tsunami', 'New Zealand']"
1690,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['US']
1691,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1693,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1697,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",[]
1699,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",[]
1701,"{'neg': 0.166, 'neu': 0.605, 'pos': 0.229, 'compound': 0.2103}",['Israel']
1704,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1705,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7284}",['Miami']
1709,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1710,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}",[]
1712,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['Iran', 'Finland', 'Tehran']"
1719,"{'neg': 0.079, 'neu': 0.743, 'pos': 0.178, 'compound': 0.4588}",[]
1721,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",[]
1724,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",[]
1726,"{'neg': 0.295, 'neu': 0.504, 'pos': 0.201, 'compound': -0.3182}",[]
1727,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}",[]
1728,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.6597}",[]
1729,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4939}",[]
1730,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['Pakistan']
1732,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['Standing Rock', 'North Dakota']"
1733,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.2942}",[]
1737,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1738,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1739,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1741,"{'neg': 0.535, 'neu': 0.465, 'pos': 0.0, 'compound': -0.8805}",[]
1749,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",[]
1751,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0258}",[]
1753,"{'neg': 0.0, 'neu': 0.327, 'pos': 0.673, 'compound': 0.8834}",[]
1755,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1757,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",['Israel']
1759,"{'neg': 0.176, 'neu': 0.672, 'pos': 0.151, 'compound': -0.0772}",[]
1760,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}",[]
1762,"{'neg': 0.15, 'neu': 0.661, 'pos': 0.189, 'compound': -0.0258}",[]
1763,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}",[]
1766,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.5267}",[]
1767,"{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.5093}",['FLORIDA']
1768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1769,"{'neg': 0.37, 'neu': 0.37, 'pos': 0.259, 'compound': -0.0516}",[]
1770,"{'neg': 0.196, 'neu': 0.608, 'pos': 0.196, 'compound': 0.0}",[]
1771,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.1779}",[]
1772,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.4559}",[]
1773,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1777,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4199}",[]
1778,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2732}",[]
1783,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.7184}",[]
1784,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1786,"{'neg': 0.215, 'neu': 0.661, 'pos': 0.124, 'compound': -0.2732}",[]
1788,"{'neg': 0.081, 'neu': 0.756, 'pos': 0.162, 'compound': 0.3626}",[]
1789,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",[]
1792,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",[]
1793,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1795,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}",[]
1797,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.6808}",[]
1803,"{'neg': 0.456, 'neu': 0.544, 'pos': 0.0, 'compound': -0.636}",[]
1804,"{'neg': 0.518, 'neu': 0.482, 'pos': 0.0, 'compound': -0.8221}",['California']
1808,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1809,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['Jerusalem', 'Old City']"
1810,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.1779}",[]
1811,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.5423}",[]
1816,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",['India']
1819,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",[]
1820,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.743}",[]
1821,"{'neg': 0.55, 'neu': 0.45, 'pos': 0.0, 'compound': -0.7269}",[]
1822,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}",[]
1825,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.6113}",[]
1832,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.5859}",['Swansea City']
1833,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1834,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.765}",[]
1835,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",[]
1839,"{'neg': 0.4, 'neu': 0.6, 'pos': 0.0, 'compound': -0.7184}",[]
1840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1844,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",[]
1845,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1846,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",[]
1848,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}",['America']
1849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",['U.S.']
1851,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1852,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5267}",['America']
1853,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1855,"{'neg': 0.131, 'neu': 0.739, 'pos': 0.131, 'compound': 0.0}",[]
1856,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.4137}",[]
1858,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.5719}",[]
1859,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4847}",[]
1860,"{'neg': 0.233, 'neu': 0.64, 'pos': 0.128, 'compound': -0.4215}",[]
1862,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.25}",[]
1863,"{'neg': 0.583, 'neu': 0.417, 'pos': 0.0, 'compound': -0.8807}",[]
1865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
1867,"{'neg': 0.209, 'neu': 0.663, 'pos': 0.128, 'compound': -0.3818}",[]
1868,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",[]
1869,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",[]
1870,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}",[]
1871,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",[]
1873,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[]
